event_id,event_start_date,event_end_date,risk_id,business_line,business_line_id,causal_factor,causal_factor_id,province_occurred,city_occurred,location_id,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,num_banks_involved,primary_bank_code,event_duration_months,description,event_date,gross_loss,recovery_amount,net_loss,business_unit,mitigation_status,mitigation_due_date,expected_loss,probability_score
2487,2018-11-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Langfang,LOC-0895,450000.0,0.0,450000.0,13.017005083966255,Medium,0,1,156,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Langfang.",2018-11-01,450000.0,0.0,450000.0,Asset management,Unknown,,450000.0,
2488,2018-11-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Beijing,Ningbo,LOC-0782,350000.0,0.0,350000.0,12.765691290604371,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Ningbo.",2018-11-01,350000.0,0.0,350000.0,Asset management,Unknown,,350000.0,
2489,2018-11-01,,RISK-0031,Asset management,BL-002,People,CF-002,Liaoning,,LOC-0250,700000.0,0.0,700000.0,13.45883704259595,Medium,0,0,,,"Operational risk event: Internal fraud caused by People in Asset management located in Liaoning, Unknown city.",2018-11-01,700000.0,0.0,700000.0,Asset management,Unknown,,700000.0,
2490,2018-11-01,,RISK-0031,Asset management,BL-002,People,CF-002,,,LOC-0062,500000.0,0.0,500000.0,13.122365377402328,Medium,0,0,,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city.",2018-11-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2491,2018-11-01,,RISK-0031,Asset management,BL-002,People,CF-002,Beijing,Shaoxing,LOC-0896,700000.0,0.0,700000.0,13.45883704259595,Medium,0,1,92,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing, Shaoxing.",2018-11-01,700000.0,0.0,700000.0,Asset management,Unknown,,700000.0,
2492,2018-11-01,,RISK-0031,Asset management,BL-002,People,CF-002,"Shanghai,Guangdong",Shenzhen,LOC-0897,800000.0,0.0,800000.0,13.592368256649284,Medium,0,1,51,,"Operational risk event: Internal fraud caused by People in Asset management located in Shanghai,Guangdong, Shenzhen.",2018-11-01,800000.0,0.0,800000.0,Asset management,Unknown,,800000.0,
2493,2018-11-01,,RISK-0071,Asset management,BL-002,People,CF-002,,,LOC-0062,1592000.0,0.0,1592000.0,14.280502273526972,High,0,0,,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Unknown city.",2018-11-01,1592000.0,0.0,1592000.0,Asset management,Unknown,,1592000.0,
2494,2018-11-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Xinjiang,Bortala,LOC-0060,300000.0,0.0,300000.0,12.611541086966115,Medium,0,2,5,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Xinjiang, Bortala.",2018-11-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2495,2018-11-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Xinjiang,,LOC-0260,200000.0,0.0,200000.0,12.206077645517674,Medium,0,2,6,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Xinjiang, Unknown city.",2018-11-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2496,2018-11-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Anhui,,LOC-0020,200000.0,0.0,200000.0,12.206077645517674,Medium,0,2,5,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Anhui, Unknown city.",2018-11-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2497,2018-11-01,,RISK-0071,Asset management,BL-002,People,CF-002,Anhui,Lu'an,LOC-0216,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,6155,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Anhui, Lu'an.",2018-11-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2498,2018-11-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,Dalian,LOC-0736,400000.0,0.0,400000.0,12.899222326086994,Medium,0,1,156,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Dalian.",2018-11-01,400000.0,0.0,400000.0,Asset management,Unknown,,400000.0,
2499,2018-11-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Xuzhou,LOC-0898,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,131,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Xuzhou.",2018-11-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2500,2018-11-01,,RISK-0031,Asset management,BL-002,People,CF-002,Guizhou,Zunyi,LOC-0166,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,6,,"Operational risk event: Internal fraud caused by People in Asset management located in Guizhou, Zunyi.",2018-11-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2501,2018-11-01,,RISK-0003,Payment and settlement,BL-006,People,CF-002,Guizhou,Qiannan,LOC-0899,800000.0,0.0,800000.0,13.592368256649284,Medium,0,1,6155,,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Guizhou, Qiannan.",2018-11-01,800000.0,0.0,800000.0,Payment and settlement,Unknown,,800000.0,
2502,2018-11-01,,RISK-0009,Retail banking,BL-007,People,CF-002,Jiangsu,Wuxi,LOC-0108,900000.0,0.0,900000.0,13.710151153416941,Medium,0,1,155,,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Jiangsu, Wuxi.",2018-11-01,900000.0,0.0,900000.0,Retail banking,Unknown,,900000.0,
2503,2018-10-01,,RISK-0058,Trading & sales,BL-009,Process,CF-003,,Shenzhen,LOC-0425,800000.0,0.0,800000.0,13.592368256649284,Medium,0,1,7,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Unknown province, Shenzhen.",2018-10-01,800000.0,0.0,800000.0,Trading & sales,Unknown,,800000.0,
2504,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Wuhu,LOC-0844,50000.0,0.0,50000.0,10.819798284210286,Low,0,1,8,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Wuhu.",2018-10-01,50000.0,0.0,50000.0,Asset management,Unknown,,50000.0,
2505,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Wuhu,LOC-0844,60000.0,0.0,60000.0,11.002116507732017,Low,0,1,7,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Wuhu.",2018-10-01,60000.0,0.0,60000.0,Asset management,Unknown,,60000.0,
2506,2018-10-01,,RISK-0037,Agency services,BL-001,Process,CF-003,Zhejiang,Shaoxing,LOC-0257,800000.0,0.0,800000.0,13.592368256649284,Medium,0,1,4155,,"Operational risk event: Execution, delivery & process management caused by Process in Agency services located in Zhejiang, Shaoxing.",2018-10-01,800000.0,0.0,800000.0,Agency services,Unknown,,800000.0,
2507,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,"Ningbo,Shaoxing",LOC-0900,1350000.0,0.0,1350000.0,14.115615891155079,High,0,2,6,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Ningbo,Shaoxing.",2018-10-01,1350000.0,0.0,1350000.0,Asset management,Unknown,,1350000.0,
2508,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Jilin,"Jilin,Baicheng",LOC-0831,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,6155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Jilin, Jilin,Baicheng.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2509,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Tonghua,LOC-0901,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,156,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Tonghua.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2510,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,"Shaoxing,Yan'an",LOC-0902,750000.0,0.0,750000.0,13.527829818844937,Medium,0,2,6,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Shaoxing,Yan'an.",2018-10-01,750000.0,0.0,750000.0,Asset management,Unknown,,750000.0,
2511,2018-10-01,,RISK-0031,Asset management,BL-002,People,CF-002,Tibet,Lhasa,LOC-0903,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,14,,"Operational risk event: Internal fraud caused by People in Asset management located in Tibet, Lhasa.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2512,2018-10-01,,RISK-0071,Asset management,BL-002,People,CF-002,Hainan,,LOC-0042,3600000.0,0.0,3600000.0,15.096444681204078,High,0,1,6155,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Hainan, Unknown city.",2018-10-01,3600000.0,0.0,3600000.0,Asset management,Unknown,,3600000.0,
2513,2018-10-01,,RISK-0071,Asset management,BL-002,People,CF-002,Tibet,Lhasa,LOC-0903,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,6,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Tibet, Lhasa.",2018-10-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2514,2018-10-01,,RISK-0071,Asset management,BL-002,People,CF-002,Tibet,Lhasa,LOC-0903,500000.0,0.0,500000.0,13.122365377402328,Medium,0,2,5,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Tibet, Lhasa.",2018-10-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2515,2018-10-01,,RISK-0071,Asset management,BL-002,People,CF-002,"Beijing,Tibet",Lhasa,LOC-0874,700000.0,0.0,700000.0,13.45883704259595,Medium,0,2,6,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Beijing,Tibet, Lhasa.",2018-10-01,700000.0,0.0,700000.0,Asset management,Unknown,,700000.0,
2516,2018-10-01,,RISK-0014,Payment and settlement,BL-006,Process,CF-003,Tibet,Lhasa,LOC-0903,200000.0,0.0,200000.0,12.206077645517674,Medium,0,2,4,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Tibet, Lhasa.",2018-10-01,200000.0,0.0,200000.0,Payment and settlement,Unknown,,200000.0,
2517,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Hainan,Wenchang,LOC-0679,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Hainan, Wenchang.",2018-10-01,1000000.0,0.0,1000000.0,Asset management,Unknown,,1000000.0,
2518,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Hainan,"Qionghai,Dongfang,Danzhou,Lingao",LOC-0904,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Hainan, Qionghai,Dongfang,Danzhou,Lingao.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2519,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2520,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2521,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2522,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2523,2018-10-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2524,2018-10-01,,RISK-0071,Asset management,BL-002,People,CF-002,Beijing,Anshan,LOC-0905,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,15,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Beijing, Anshan.",2018-10-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2525,2018-10-01,2018-10-01,RISK-0045,Asset management,BL-002,Process,CF-003,"Shanghai,Anhui",,LOC-0906,100000.0,0.0,100000.0,11.51293546492023,Medium,0,1,13,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Shanghai,Anhui, Unknown city.",2018-10-01,100000.0,0.0,100000.0,Asset management,Unknown,,100000.0,
2526,2018-10-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,Beijing,Bengbu,LOC-0788,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing, Bengbu.",2018-10-01,500000.0,0.0,500000.0,Payment and settlement,Unknown,,500000.0,
2527,2018-10-01,2018-10-01,RISK-0057,Asset management,BL-002,Process,CF-003,,Linfen,LOC-0851,200000.0,0.0,200000.0,12.206077645517674,Medium,0,0,,0.0,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Linfen.",2018-10-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2528,2018-10-01,,RISK-0063,Trading & sales,BL-009,People,CF-002,Shanghai,,LOC-0225,340000.0,0.0,340000.0,12.73670383776449,Medium,0,1,8,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Shanghai, Unknown city.",2018-10-01,340000.0,0.0,340000.0,Trading & sales,Unknown,,340000.0,
2529,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,,LOC-0035,10000.0,0.0,10000.0,9.210440366976517,Low,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Unknown city.",2018-10-01,10000.0,0.0,10000.0,Asset management,Unknown,,10000.0,
2530,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Hebei,Tangshan,LOC-0197,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,155,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Hebei, Tangshan.",2018-10-01,1000000.0,0.0,1000000.0,Asset management,Unknown,,1000000.0,
2531,2018-10-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Liuzhou,LOC-0907,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,102,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Liuzhou.",2018-10-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2532,2018-10-01,,RISK-0070,Payment and settlement,BL-006,People,CF-002,Beijing,,LOC-0035,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,6,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Beijing, Unknown city.",2018-10-01,250000.0,0.0,250000.0,Payment and settlement,Unknown,,250000.0,
2533,2018-09-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Huaibei,LOC-0787,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,49,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Huaibei.",2018-09-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
