event_id,risk_id,business_unit_id,event_date_key,due_date_key,gross_loss,recovery_amount,net_loss,impact_level,probability_score,expected_loss,mitigation_status,description
2387,RISK-0045,2.0,20190201,,5000.0,0.0,5000.0,Low,,5000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Chongqing, Unknown city."
2388,RISK-0045,2.0,20190201,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Dalian,Ali."
2389,RISK-0065,6.0,20190201,,1900000.0,0.0,1900000.0,Critical,,1900000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing, Unknown city."
2390,RISK-0045,2.0,20190101,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Ulanqab."
2391,RISK-0065,6.0,20190101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Hubei, Unknown city."
2392,RISK-0016,3.0,20190201,,350000.0,0.0,350000.0,High,,350000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Commercial banking located in Shandong, Rizhao."
2393,RISK-0070,6.0,20190101,,1550000.0,0.0,1550000.0,Critical,,1550000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Unknown province, Rizhao."
2394,RISK-0045,2.0,20190101,,550000.0,0.0,550000.0,High,,550000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Rizhao."
2395,RISK-0065,6.0,20190101,,129500.0,0.0,129500.0,Medium,,129500.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Shanghai, Unknown city."
2396,RISK-0057,2.0,20190101,,400000.0,0.0,400000.0,High,,400000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Yangzhou."
2397,RISK-0057,2.0,20181201,,50000.0,0.0,50000.0,Medium,,50000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Hebei, Unknown city."
2398,RISK-0045,2.0,20190101,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Guangxi,Chongqing, Shenzhen."
2399,RISK-0070,6.0,20190101,,6100000.0,0.0,6100000.0,Critical,,6100000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Zhejiang, Unknown city."
2400,RISK-0031,2.0,20181201,,700000.0,0.0,700000.0,High,,700000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing, Jinhua."
2401,RISK-0057,2.0,20181201,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Jiaxing."
2402,RISK-0045,2.0,20190101,,50000.0,0.0,50000.0,Medium,,50000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Tibet, Lhasa."
2403,RISK-0011,2.0,20190101,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Zhengzhou,Luoyang."
2404,RISK-0011,2.0,20190101,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Zhengzhou."
2405,RISK-0016,3.0,20181201,,198000.0,0.0,198000.0,Medium,,198000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Commercial banking located in Beijing, Huangshi."
2406,RISK-0057,2.0,20181201,,250000.0,0.0,250000.0,High,,250000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Unknown city."
2407,RISK-0045,2.0,20190101,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Baise."
2408,RISK-0070,6.0,20181201,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Beijing,Henan, Unknown city."
2409,RISK-0045,2.0,20190101,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Henan, Zhengzhou."
2410,RISK-0011,2.0,20190101,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Zhengzhou."
2411,RISK-0076,3.0,20190101,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Commercial banking located in Henan, Zhengzhou."
2412,RISK-0011,2.0,20190101,,400000.0,0.0,400000.0,High,,400000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Unknown city."
2413,RISK-0011,2.0,20190101,,450000.0,0.0,450000.0,High,,450000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Wenzhou."
2414,RISK-0031,2.0,20190101,,800000.0,0.0,800000.0,High,,800000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Henan, Zhengzhou."
2415,RISK-0031,2.0,20190101,,250000.0,0.0,250000.0,High,,250000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Henan, Jiaozuo."
2416,RISK-0045,2.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Henan, Zhengzhou."
2417,RISK-0045,2.0,20181201,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Hubei, Unknown city."
2418,RISK-0057,2.0,20181201,,1000000.0,0.0,1000000.0,Critical,,1000000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Hubei, Unknown city."
2419,RISK-0011,2.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Zhumadian."
2420,RISK-0003,6.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Henan, Jiaozuo."
2421,RISK-0080,5.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Employment practices and workplace safety caused by People in No business line located in Henan, Jiaozuo,Yangjiang."
2422,RISK-0065,6.0,20181201,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Henan, Zhengzhou."
2423,RISK-0045,2.0,20181201,,100000.0,0.0,100000.0,Medium,,100000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Anhui, Unknown city."
2424,RISK-0045,2.0,20181201,,100000.0,0.0,100000.0,Medium,,100000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2425,RISK-0011,2.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Henan, Nanyang."
2426,RISK-0070,6.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Henan, Nanyang."
2427,RISK-0011,2.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
2428,RISK-0031,2.0,20181201,,95798.0,0.0,95798.0,Medium,,95798.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Anhui, Unknown city."
2429,RISK-0045,2.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Ulanqab."
2430,RISK-0080,5.0,20181201,,1500000.0,0.0,1500000.0,Critical,,1500000.0,Unknown,"Operational risk event: Employment practices and workplace safety caused by People in No business line located in Beijing,Jilin, Jilin."
2431,RISK-0031,2.0,20171101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Handan."
2432,RISK-0031,2.0,20171101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
2433,RISK-0031,2.0,20171101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
2434,RISK-0031,2.0,20171101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
2435,RISK-0031,2.0,20171101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
2436,RISK-0070,6.0,20181201,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Henan, Nanyang,Luoyang."
2437,RISK-0045,2.0,20181201,,250000.0,0.0,250000.0,High,,250000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Zhejiang, Lishui."
2438,RISK-0065,6.0,20181201,,250000.0,0.0,250000.0,High,,250000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Hubei, Unknown city."
2439,RISK-0045,2.0,20181201,,400000.0,0.0,400000.0,High,,400000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2440,RISK-0045,2.0,20181201,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Zhejiang, Lishui."
2441,RISK-0011,2.0,20181201,,50000.0,0.0,50000.0,Medium,,50000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Hebei, Shijiazhuang."
2442,RISK-0086,5.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in No business line located in Hebei, Unknown city."
2443,RISK-0071,2.0,20181201,,1500000.0,0.0,1500000.0,Critical,,1500000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Hebei, Unknown city."
2444,RISK-0057,2.0,20181201,,80000.0,0.0,80000.0,Medium,,80000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Hebei, Unknown city."
2445,RISK-0031,2.0,20181201,,750000.0,0.0,750000.0,High,,750000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Zhejiang, Lishui."
